gvkey,year,event_type,n_events,n_recall_class_i,n_recall_class_ii,n_recall_class_iii,n_mdr_tier_a,n_mdr_tier_b,company_name_compustat,sic,costat,cik
133366,2013,recall,14,1.0,12.0,1.0,,,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2013,warning_letter,1,,,,,,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2014,adverse_event,3335,,,,3046.0,289.0,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2014,recall,4,0.0,4.0,0.0,,,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2015,adverse_event,3706,,,,3366.0,340.0,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2015,recall,8,0.0,8.0,0.0,,,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2016,adverse_event,3951,,,,3570.0,381.0,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2017,adverse_event,4594,,,,4242.0,352.0,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2017,recall,3,1.0,2.0,0.0,,,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2018,adverse_event,5634,,,,5286.0,348.0,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2018,recall,6,4.0,2.0,0.0,,,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2019,adverse_event,5057,,,,4677.0,380.0,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2019,recall,13,8.0,5.0,0.0,,,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2020,adverse_event,5468,,,,5173.0,295.0,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2020,recall,1,0.0,1.0,0.0,,,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2021,adverse_event,6347,,,,6023.0,324.0,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2021,recall,14,0.0,14.0,0.0,,,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2022,adverse_event,7157,,,,6619.0,538.0,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2022,recall,4,0.0,4.0,0.0,,,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2023,adverse_event,8827,,,,8343.0,484.0,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2023,recall,10,0.0,10.0,0.0,,,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2024,adverse_event,9918,,,,9356.0,562.0,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2025,adverse_event,10478,,,,9880.0,598.0,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133366,2025,recall,6,6.0,0.0,0.0,,,EDWARDS LIFESCIENCES CORP,3842.0,A,1099800.0
133504,2008,recall,1,0.0,0.0,0.0,,,LUMINEX CORP,2835.0,I,1033905.0
133504,2009,warning_letter,1,,,,,,LUMINEX CORP,2835.0,I,1033905.0
133504,2011,adverse_event,2,,,,0.0,2.0,LUMINEX CORP,2835.0,I,1033905.0
133504,2011,recall,1,0.0,0.0,0.0,,,LUMINEX CORP,2835.0,I,1033905.0
133504,2012,adverse_event,1,,,,0.0,1.0,LUMINEX CORP,2835.0,I,1033905.0
133504,2013,recall,8,0.0,7.0,1.0,,,LUMINEX CORP,2835.0,I,1033905.0
133504,2014,adverse_event,1,,,,0.0,1.0,LUMINEX CORP,2835.0,I,1033905.0
133504,2014,recall,3,0.0,2.0,1.0,,,LUMINEX CORP,2835.0,I,1033905.0
133504,2015,warning_letter,1,,,,,,LUMINEX CORP,2835.0,I,1033905.0
133504,2016,adverse_event,1,,,,0.0,1.0,LUMINEX CORP,2835.0,I,1033905.0
133504,2017,recall,1,0.0,1.0,0.0,,,LUMINEX CORP,2835.0,I,1033905.0
133504,2018,recall,5,0.0,4.0,1.0,,,LUMINEX CORP,2835.0,I,1033905.0
133504,2019,recall,8,0.0,8.0,0.0,,,LUMINEX CORP,2835.0,I,1033905.0
133504,2020,adverse_event,38,,,,34.0,4.0,LUMINEX CORP,2835.0,I,1033905.0
133504,2020,recall,10,0.0,10.0,0.0,,,LUMINEX CORP,2835.0,I,1033905.0
133504,2020,warning_letter,1,,,,,,LUMINEX CORP,2835.0,I,1033905.0
136725,2000,adverse_event,3,,,,3.0,0.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2001,adverse_event,66,,,,66.0,0.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2002,adverse_event,89,,,,89.0,0.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2003,adverse_event,75,,,,75.0,0.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2004,adverse_event,190,,,,190.0,0.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2005,adverse_event,129,,,,129.0,0.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2005,recall,2,0.0,0.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2006,adverse_event,164,,,,164.0,0.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2006,recall,1,0.0,0.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2007,adverse_event,616,,,,616.0,0.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2007,recall,11,0.0,0.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2008,adverse_event,788,,,,787.0,1.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2008,recall,3,0.0,0.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2009,adverse_event,479,,,,479.0,0.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2009,recall,1,0.0,0.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2010,adverse_event,627,,,,627.0,0.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2011,adverse_event,505,,,,500.0,5.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2011,recall,7,0.0,6.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2012,adverse_event,1585,,,,1584.0,1.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2012,recall,9,0.0,8.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2013,adverse_event,6225,,,,6224.0,1.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2013,recall,20,0.0,19.0,1.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2013,warning_letter,1,,,,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2014,adverse_event,6125,,,,6123.0,2.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2014,recall,49,0.0,49.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2015,adverse_event,1703,,,,1702.0,1.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2015,recall,38,0.0,38.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2016,adverse_event,1085,,,,1080.0,5.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2016,recall,13,0.0,13.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2017,adverse_event,1071,,,,1066.0,5.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2017,recall,19,0.0,19.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2018,adverse_event,1118,,,,1118.0,0.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2018,recall,13,0.0,13.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2019,adverse_event,1213,,,,1212.0,1.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2019,recall,13,0.0,13.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2020,adverse_event,1650,,,,1650.0,0.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2020,recall,3,0.0,3.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2021,adverse_event,2090,,,,2087.0,3.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2021,recall,4,0.0,4.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2022,adverse_event,6526,,,,6523.0,3.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2022,recall,8,0.0,8.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2023,adverse_event,12228,,,,12228.0,0.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2023,recall,4,0.0,4.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2024,adverse_event,13969,,,,13969.0,0.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2024,recall,42,0.0,42.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2025,adverse_event,50519,,,,50518.0,1.0,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136725,2025,recall,13,0.0,12.0,0.0,,,INTUITIVE SURGICAL INC,3845.0,A,1035267.0
136804,2005,recall,1,0.0,0.0,0.0,,,CEPHEID INC,3826.0,I,1037760.0
136804,2007,recall,1,0.0,0.0,0.0,,,CEPHEID INC,3826.0,I,1037760.0
136804,2010,adverse_event,1,,,,1.0,0.0,CEPHEID INC,3826.0,I,1037760.0
136804,2010,recall,3,0.0,0.0,0.0,,,CEPHEID INC,3826.0,I,1037760.0
136804,2011,adverse_event,1,,,,1.0,0.0,CEPHEID INC,3826.0,I,1037760.0
136804,2011,recall,2,0.0,0.0,0.0,,,CEPHEID INC,3826.0,I,1037760.0
136804,2012,adverse_event,1,,,,1.0,0.0,CEPHEID INC,3826.0,I,1037760.0
136804,2013,adverse_event,1,,,,1.0,0.0,CEPHEID INC,3826.0,I,1037760.0
136804,2014,adverse_event,1,,,,1.0,0.0,CEPHEID INC,3826.0,I,1037760.0
136804,2015,recall,2,0.0,0.0,2.0,,,CEPHEID INC,3826.0,I,1037760.0
136804,2015,warning_letter,1,,,,,,CEPHEID INC,3826.0,I,1037760.0
141384,2001,adverse_event,1,,,,1.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2003,adverse_event,1,,,,1.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2004,adverse_event,1,,,,1.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2006,adverse_event,1,,,,1.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2007,adverse_event,2,,,,2.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2008,adverse_event,3,,,,3.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2009,adverse_event,1,,,,1.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2010,adverse_event,10,,,,10.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2010,warning_letter,1,,,,,,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2011,adverse_event,50,,,,50.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2012,adverse_event,16,,,,16.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2013,adverse_event,16,,,,16.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2014,adverse_event,18,,,,18.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2015,adverse_event,30,,,,30.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2016,adverse_event,32,,,,32.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2017,adverse_event,39,,,,39.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2018,adverse_event,62,,,,62.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2019,adverse_event,78,,,,77.0,1.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2020,adverse_event,64,,,,64.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2021,adverse_event,44,,,,44.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2022,adverse_event,55,,,,54.0,1.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2022,recall,1,0.0,1.0,0.0,,,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2023,adverse_event,74,,,,74.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2024,adverse_event,95,,,,94.0,1.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
141384,2025,adverse_event,154,,,,154.0,0.0,ALIGN TECHNOLOGY INC,3843.0,A,1097149.0
144436,2005,adverse_event,2,,,,2.0,0.0,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2005,recall,1,0.0,0.0,0.0,,,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2006,adverse_event,1,,,,1.0,0.0,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2009,adverse_event,4,,,,4.0,0.0,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2009,recall,1,0.0,0.0,0.0,,,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2010,adverse_event,6,,,,6.0,0.0,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2010,recall,1,0.0,0.0,0.0,,,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2011,adverse_event,16,,,,15.0,1.0,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2012,adverse_event,11,,,,10.0,1.0,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2012,recall,2,1.0,1.0,0.0,,,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2013,adverse_event,11,,,,11.0,0.0,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2014,adverse_event,2,,,,1.0,1.0,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2014,recall,1,0.0,1.0,0.0,,,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2015,adverse_event,7,,,,7.0,0.0,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2015,recall,2,0.0,2.0,0.0,,,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2015,warning_letter,1,,,,,,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2016,adverse_event,47,,,,38.0,9.0,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2016,recall,6,0.0,6.0,0.0,,,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2017,adverse_event,1078,,,,1074.0,4.0,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2017,recall,2,0.0,2.0,0.0,,,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2018,adverse_event,174,,,,155.0,19.0,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2019,adverse_event,48,,,,13.0,35.0,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2020,adverse_event,68,,,,42.0,26.0,NATUS MEDICAL INC,3845.0,I,878526.0
144436,2021,adverse_event,69,,,,53.0,16.0,NATUS MEDICAL INC,3845.0,I,878526.0
146156,2007,recall,1,0.0,0.0,0.0,,,ALERE INC,2835.0,I,1145460.0
146156,2008,recall,1,0.0,0.0,0.0,,,ALERE INC,2835.0,I,1145460.0
146156,2009,recall,10,0.0,1.0,0.0,,,ALERE INC,2835.0,I,1145460.0
146156,2010,adverse_event,1159,,,,1159.0,0.0,ALERE INC,2835.0,I,1145460.0
146156,2010,recall,7,0.0,0.0,0.0,,,ALERE INC,2835.0,I,1145460.0
146156,2011,adverse_event,2589,,,,2587.0,2.0,ALERE INC,2835.0,I,1145460.0
146156,2011,recall,8,0.0,0.0,0.0,,,ALERE INC,2835.0,I,1145460.0
146156,2012,adverse_event,1696,,,,1696.0,0.0,ALERE INC,2835.0,I,1145460.0
146156,2012,recall,12,5.0,2.0,2.0,,,ALERE INC,2835.0,I,1145460.0
146156,2012,warning_letter,1,,,,,,ALERE INC,2835.0,I,1145460.0
146156,2013,adverse_event,1124,,,,1120.0,4.0,ALERE INC,2835.0,I,1145460.0
146156,2013,recall,8,0.0,4.0,4.0,,,ALERE INC,2835.0,I,1145460.0
146156,2014,adverse_event,1092,,,,1090.0,2.0,ALERE INC,2835.0,I,1145460.0
146156,2014,recall,8,4.0,3.0,1.0,,,ALERE INC,2835.0,I,1145460.0
146156,2015,adverse_event,994,,,,994.0,0.0,ALERE INC,2835.0,I,1145460.0
146156,2015,recall,1,0.0,0.0,1.0,,,ALERE INC,2835.0,I,1145460.0
146156,2016,adverse_event,571,,,,570.0,1.0,ALERE INC,2835.0,I,1145460.0
146156,2016,recall,18,9.0,1.0,8.0,,,ALERE INC,2835.0,I,1145460.0
146648,2004,adverse_event,1,,,,1.0,0.0,CUTERA INC,3845.0,I,1162461.0
146648,2006,adverse_event,1,,,,1.0,0.0,CUTERA INC,3845.0,I,1162461.0
146648,2008,adverse_event,1,,,,1.0,0.0,CUTERA INC,3845.0,I,1162461.0
146648,2009,adverse_event,3,,,,3.0,0.0,CUTERA INC,3845.0,I,1162461.0
146648,2010,adverse_event,17,,,,16.0,1.0,CUTERA INC,3845.0,I,1162461.0
146648,2010,recall,1,0.0,0.0,0.0,,,CUTERA INC,3845.0,I,1162461.0
146648,2011,adverse_event,34,,,,30.0,4.0,CUTERA INC,3845.0,I,1162461.0
146648,2012,adverse_event,18,,,,18.0,0.0,CUTERA INC,3845.0,I,1162461.0
146648,2012,warning_letter,1,,,,,,CUTERA INC,3845.0,I,1162461.0
146648,2013,adverse_event,23,,,,22.0,1.0,CUTERA INC,3845.0,I,1162461.0
146648,2013,recall,1,0.0,1.0,0.0,,,CUTERA INC,3845.0,I,1162461.0
146648,2014,adverse_event,8,,,,8.0,0.0,CUTERA INC,3845.0,I,1162461.0
146648,2015,adverse_event,1,,,,1.0,0.0,CUTERA INC,3845.0,I,1162461.0
146648,2016,adverse_event,4,,,,4.0,0.0,CUTERA INC,3845.0,I,1162461.0
146648,2017,adverse_event,5,,,,5.0,0.0,CUTERA INC,3845.0,I,1162461.0
146648,2018,adverse_event,3,,,,3.0,0.0,CUTERA INC,3845.0,I,1162461.0
146648,2019,adverse_event,5,,,,5.0,0.0,CUTERA INC,3845.0,I,1162461.0
146648,2021,adverse_event,2,,,,2.0,0.0,CUTERA INC,3845.0,I,1162461.0
146648,2022,adverse_event,7,,,,7.0,0.0,CUTERA INC,3845.0,I,1162461.0
146648,2022,warning_letter,1,,,,,,CUTERA INC,3845.0,I,1162461.0
146648,2023,adverse_event,6,,,,6.0,0.0,CUTERA INC,3845.0,I,1162461.0
151423,2013,adverse_event,39,,,,39.0,0.0,NEPHROS INC,3841.0,A,1196298.0
151423,2013,recall,3,3.0,0.0,0.0,,,NEPHROS INC,3841.0,A,1196298.0
151423,2015,warning_letter,1,,,,,,NEPHROS INC,3841.0,A,1196298.0
151423,2017,adverse_event,1,,,,1.0,0.0,NEPHROS INC,3841.0,A,1196298.0
151423,2018,adverse_event,1,,,,1.0,0.0,NEPHROS INC,3841.0,A,1196298.0
151423,2019,adverse_event,1,,,,1.0,0.0,NEPHROS INC,3841.0,A,1196298.0
151423,2022,adverse_event,4,,,,4.0,0.0,NEPHROS INC,3841.0,A,1196298.0
151423,2025,adverse_event,1,,,,1.0,0.0,NEPHROS INC,3841.0,A,1196298.0
160255,2004,adverse_event,852,,,,675.0,177.0,HOSPIRA INC,2834.0,I,1274057.0
160255,2004,recall,2,0.0,0.0,0.0,,,HOSPIRA INC,2834.0,I,1274057.0
160255,2005,adverse_event,1095,,,,832.0,263.0,HOSPIRA INC,2834.0,I,1274057.0
160255,2005,recall,2,0.0,0.0,0.0,,,HOSPIRA INC,2834.0,I,1274057.0
160255,2006,adverse_event,918,,,,657.0,261.0,HOSPIRA INC,2834.0,I,1274057.0
160255,2007,adverse_event,795,,,,599.0,196.0,HOSPIRA INC,2834.0,I,1274057.0
160255,2008,adverse_event,1385,,,,934.0,451.0,HOSPIRA INC,2834.0,I,1274057.0
160255,2008,recall,1,0.0,0.0,0.0,,,HOSPIRA INC,2834.0,I,1274057.0
160255,2009,adverse_event,1149,,,,794.0,355.0,HOSPIRA INC,2834.0,I,1274057.0
160255,2009,recall,32,0.0,0.0,0.0,,,HOSPIRA INC,2834.0,I,1274057.0
160255,2009,warning_letter,1,,,,,,HOSPIRA INC,2834.0,I,1274057.0
160255,2010,adverse_event,1700,,,,1385.0,315.0,HOSPIRA INC,2834.0,I,1274057.0
160255,2010,recall,9,0.0,0.0,0.0,,,HOSPIRA INC,2834.0,I,1274057.0
160255,2011,adverse_event,1553,,,,590.0,963.0,HOSPIRA INC,2834.0,I,1274057.0
160255,2012,adverse_event,2188,,,,712.0,1476.0,HOSPIRA INC,2834.0,I,1274057.0
160255,2013,adverse_event,6957,,,,577.0,6380.0,HOSPIRA INC,2834.0,I,1274057.0
160255,2014,adverse_event,6888,,,,280.0,6608.0,HOSPIRA INC,2834.0,I,1274057.0
160255,2014,warning_letter,1,,,,,,HOSPIRA INC,2834.0,I,1274057.0
160340,2022,adverse_event,108,,,,0.0,108.0,MANNKIND CORP,2836.0,A,899460.0
160340,2023,adverse_event,138,,,,0.0,138.0,MANNKIND CORP,2836.0,A,899460.0
160340,2024,adverse_event,78,,,,0.0,78.0,MANNKIND CORP,2836.0,A,899460.0
160340,2025,adverse_event,26,,,,0.0,26.0,MANNKIND CORP,2836.0,A,899460.0
160600,2008,adverse_event,3,,,,3.0,0.0,SYMMETRY MEDICAL INC,3842.0,I,1292055.0
160600,2009,warning_letter,1,,,,,,SYMMETRY MEDICAL INC,3842.0,I,1292055.0
161840,2020,adverse_event,1,,,,1.0,0.0,COVALON TECHNOLOGIES LTD,2836.0,A,1789397.0
161840,2024,adverse_event,1,,,,1.0,0.0,COVALON TECHNOLOGIES LTD,2836.0,A,1789397.0
161840,2025,adverse_event,1,,,,1.0,0.0,COVALON TECHNOLOGIES LTD,2836.0,A,1789397.0
162887,2007,adverse_event,1,,,,1.0,0.0,DEXCOM INC,3845.0,A,1093557.0
162887,2008,adverse_event,1,,,,1.0,0.0,DEXCOM INC,3845.0,A,1093557.0
162887,2009,adverse_event,4,,,,4.0,0.0,DEXCOM INC,3845.0,A,1093557.0
162887,2010,adverse_event,222,,,,222.0,0.0,DEXCOM INC,3845.0,A,1093557.0
162887,2010,warning_letter,1,,,,,,DEXCOM INC,3845.0,A,1093557.0
162887,2011,adverse_event,370,,,,369.0,1.0,DEXCOM INC,3845.0,A,1093557.0
162887,2012,adverse_event,355,,,,355.0,0.0,DEXCOM INC,3845.0,A,1093557.0
162887,2013,adverse_event,482,,,,482.0,0.0,DEXCOM INC,3845.0,A,1093557.0
162887,2014,adverse_event,34889,,,,34889.0,0.0,DEXCOM INC,3845.0,A,1093557.0
162887,2014,warning_letter,1,,,,,,DEXCOM INC,3845.0,A,1093557.0
162887,2015,adverse_event,41091,,,,41090.0,1.0,DEXCOM INC,3845.0,A,1093557.0
162887,2016,adverse_event,96846,,,,96846.0,0.0,DEXCOM INC,3845.0,A,1093557.0
162887,2016,recall,6,6.0,0.0,0.0,,,DEXCOM INC,3845.0,A,1093557.0
162887,2017,adverse_event,116786,,,,116785.0,1.0,DEXCOM INC,3845.0,A,1093557.0
162887,2018,adverse_event,169992,,,,169992.0,0.0,DEXCOM INC,3845.0,A,1093557.0
162887,2019,adverse_event,131730,,,,131730.0,0.0,DEXCOM INC,3845.0,A,1093557.0
162887,2019,recall,2,0.0,2.0,0.0,,,DEXCOM INC,3845.0,A,1093557.0
162887,2020,adverse_event,213858,,,,213858.0,0.0,DEXCOM INC,3845.0,A,1093557.0
162887,2020,recall,3,0.0,3.0,0.0,,,DEXCOM INC,3845.0,A,1093557.0
162887,2021,adverse_event,260611,,,,260610.0,1.0,DEXCOM INC,3845.0,A,1093557.0
162887,2022,adverse_event,233480,,,,233480.0,0.0,DEXCOM INC,3845.0,A,1093557.0
162887,2023,adverse_event,272849,,,,272848.0,1.0,DEXCOM INC,3845.0,A,1093557.0
162887,2024,adverse_event,340691,,,,340691.0,0.0,DEXCOM INC,3845.0,A,1093557.0
162887,2025,adverse_event,353934,,,,353931.0,3.0,DEXCOM INC,3845.0,A,1093557.0
162887,2025,recall,14,10.0,4.0,0.0,,,DEXCOM INC,3845.0,A,1093557.0
162887,2025,warning_letter,1,,,,,,DEXCOM INC,3845.0,A,1093557.0
166555,2006,adverse_event,25,,,,25.0,0.0,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2007,adverse_event,17,,,,17.0,0.0,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2007,recall,2,0.0,0.0,0.0,,,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2008,adverse_event,15,,,,15.0,0.0,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2008,recall,2,0.0,0.0,0.0,,,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2009,adverse_event,12,,,,12.0,0.0,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2009,recall,5,0.0,0.0,0.0,,,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2010,adverse_event,23,,,,23.0,0.0,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2010,recall,2,0.0,1.0,0.0,,,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2010,warning_letter,1,,,,,,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2011,adverse_event,37,,,,37.0,0.0,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2011,recall,1,0.0,1.0,0.0,,,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2011,warning_letter,1,,,,,,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2012,adverse_event,37,,,,37.0,0.0,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2012,recall,3,0.0,2.0,0.0,,,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2013,adverse_event,45,,,,45.0,0.0,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2013,recall,2,0.0,2.0,0.0,,,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2014,adverse_event,49,,,,49.0,0.0,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2014,recall,1,0.0,1.0,0.0,,,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2015,adverse_event,206,,,,206.0,0.0,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2015,recall,1,0.0,1.0,0.0,,,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2015,warning_letter,1,,,,,,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2016,adverse_event,114,,,,114.0,0.0,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2016,recall,1,0.0,1.0,0.0,,,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2017,adverse_event,97,,,,97.0,0.0,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
166555,2017,recall,1,0.0,1.0,0.0,,,ALPHATEC HOLDINGS INC,3842.0,A,1350653.0
